               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  49,            0.031276,            0.016949,           0.0037798,             0.77485,             0.69871,             0.72343,             0.39349,            0.037537,            0.014853,           0.0072453,            0.005248,            0.005248,            0.005248
                  50,            0.031694,            0.018066,           0.0037442,             0.78957,             0.68505,             0.72413,             0.40588,            0.037498,            0.014786,           0.0077538,            0.005149,            0.005149,            0.005149
                  51,            0.031193,            0.016752,            0.003615,             0.85405,             0.75414,             0.80328,             0.42348,             0.03713,             0.01458,           0.0067228,             0.00505,             0.00505,             0.00505
                  52,            0.032061,            0.017008,           0.0032364,             0.81128,             0.75259,             0.77391,             0.39411,            0.037666,            0.014558,            0.007251,            0.004951,            0.004951,            0.004951
                  53,            0.030443,            0.016858,           0.0036609,              0.8151,             0.74384,             0.78421,             0.40744,            0.037416,             0.01466,           0.0074192,            0.004852,            0.004852,            0.004852
                  54,            0.031738,            0.018185,           0.0039195,             0.80795,             0.70804,             0.74763,              0.4363,            0.037517,            0.014573,           0.0077957,            0.004753,            0.004753,            0.004753
                  55,            0.030869,            0.016899,           0.0034652,             0.84819,             0.75237,             0.77823,             0.43549,            0.036398,            0.014198,           0.0073147,            0.004654,            0.004654,            0.004654
                  56,            0.030426,            0.015888,           0.0035766,             0.79389,             0.70314,             0.73624,             0.39693,            0.037601,            0.014759,           0.0082878,            0.004555,            0.004555,            0.004555
                  57,            0.030662,            0.017011,           0.0030547,             0.77225,             0.71454,             0.73258,             0.35728,            0.037782,            0.014586,            0.009161,            0.004456,            0.004456,            0.004456
                  58,             0.03079,            0.016549,           0.0032869,             0.77186,             0.70856,             0.71874,             0.41563,            0.037084,            0.014575,           0.0076744,            0.004357,            0.004357,            0.004357
                  59,            0.029779,            0.016639,           0.0032168,             0.76664,              0.7498,             0.74707,              0.4049,            0.036946,            0.014472,           0.0076679,            0.004258,            0.004258,            0.004258
                  60,            0.030835,            0.016419,           0.0028313,             0.78881,             0.75115,             0.75881,             0.39169,            0.036991,             0.01472,           0.0073423,            0.004159,            0.004159,            0.004159
                  61,            0.029395,            0.015857,           0.0028236,             0.78434,             0.75281,             0.76794,             0.40766,            0.036798,            0.014475,           0.0076553,             0.00406,             0.00406,             0.00406
                  62,            0.030949,            0.016535,           0.0034987,              0.8354,             0.74946,             0.76175,             0.43002,             0.03631,            0.014537,           0.0073488,            0.003961,            0.003961,            0.003961
                  63,             0.02894,            0.017399,           0.0031202,             0.79126,             0.77904,             0.77654,             0.41746,            0.037011,             0.01468,           0.0078186,            0.003862,            0.003862,            0.003862
                  64,            0.028483,            0.015731,           0.0027068,             0.81197,             0.72257,              0.7689,             0.41553,            0.036549,            0.014626,           0.0087452,            0.003763,            0.003763,            0.003763
                  65,            0.029543,            0.016444,           0.0027001,             0.82667,             0.73174,             0.74865,             0.39461,            0.037004,            0.014849,           0.0081779,            0.003664,            0.003664,            0.003664
                  66,            0.028565,            0.017288,           0.0030378,             0.85334,             0.72831,             0.76932,             0.41072,            0.036732,            0.014831,           0.0082561,            0.003565,            0.003565,            0.003565
                  67,            0.028521,            0.016615,           0.0028407,             0.83606,             0.74273,             0.77231,             0.41198,            0.036867,             0.01479,           0.0075844,            0.003466,            0.003466,            0.003466
                  68,            0.028619,            0.016174,             0.00297,              0.7965,             0.72704,             0.76143,             0.38801,            0.037265,            0.014954,           0.0081135,            0.003367,            0.003367,            0.003367
                  69,             0.02805,            0.015613,           0.0028314,             0.79573,              0.7314,             0.75138,             0.41166,            0.037029,            0.015097,           0.0087055,            0.003268,            0.003268,            0.003268
                  70,              0.0282,            0.015492,           0.0029177,             0.80173,              0.7251,             0.75115,             0.40299,             0.03689,            0.015271,           0.0085114,            0.003169,            0.003169,            0.003169
                  71,            0.027811,            0.016344,            0.002512,             0.81527,             0.76406,             0.75965,             0.41871,            0.036204,            0.014692,           0.0080353,             0.00307,             0.00307,             0.00307
                  72,            0.028272,            0.015404,            0.002845,             0.82296,              0.7503,             0.77034,             0.43284,            0.036092,            0.014599,           0.0082909,            0.002971,            0.002971,            0.002971
                  73,            0.028118,            0.015802,           0.0027232,             0.83885,             0.74823,             0.75817,             0.41421,            0.036084,            0.015092,           0.0078541,            0.002872,            0.002872,            0.002872
                  74,             0.02755,            0.015173,           0.0022733,             0.84016,             0.71723,             0.75529,             0.41495,            0.036642,            0.015133,           0.0080261,            0.002773,            0.002773,            0.002773
                  75,            0.027869,            0.016464,           0.0028099,             0.81837,             0.75957,             0.75997,              0.4148,            0.036423,            0.014905,             0.00821,            0.002674,            0.002674,            0.002674
                  76,            0.027176,            0.015818,           0.0020387,             0.83457,             0.71282,             0.74635,             0.39696,            0.036897,            0.015224,           0.0087616,            0.002575,            0.002575,            0.002575
                  77,            0.027274,            0.015915,           0.0021834,             0.78961,             0.74907,             0.74319,             0.41005,            0.036567,            0.015171,           0.0084324,            0.002476,            0.002476,            0.002476
                  78,            0.026703,            0.015055,           0.0020839,             0.77167,             0.77553,              0.7668,             0.44052,            0.036358,            0.014963,           0.0081867,            0.002377,            0.002377,            0.002377
                  79,            0.027392,            0.015362,           0.0022271,             0.82114,             0.73963,              0.7779,             0.43356,            0.036439,            0.014961,           0.0083645,            0.002278,            0.002278,            0.002278
                  80,            0.027108,            0.015084,           0.0024345,             0.86794,             0.71715,             0.79269,             0.41738,            0.036397,            0.014743,           0.0078617,            0.002179,            0.002179,            0.002179
                  81,             0.02656,            0.014997,           0.0026658,             0.85792,             0.72967,             0.77314,             0.42589,            0.036547,            0.015085,            0.008223,             0.00208,             0.00208,             0.00208
                  82,             0.02675,            0.015133,           0.0023639,             0.85026,             0.71456,             0.76748,             0.44453,            0.036413,            0.015077,           0.0083179,            0.001981,            0.001981,            0.001981
                  83,            0.026239,            0.015705,           0.0021908,              0.8196,             0.73067,             0.75478,             0.42543,            0.036378,            0.015162,           0.0082596,            0.001882,            0.001882,            0.001882
                  84,            0.026187,              0.0145,           0.0021329,             0.82998,             0.73191,             0.77649,             0.39672,            0.036404,            0.015056,              0.0083,            0.001783,            0.001783,            0.001783
                  85,            0.025887,            0.015501,            0.002309,             0.77593,             0.77375,             0.76887,              0.4249,            0.036174,            0.014865,           0.0083923,            0.001684,            0.001684,            0.001684
                  86,            0.026241,            0.014087,           0.0024676,             0.78617,             0.76059,             0.73889,             0.41329,            0.036778,            0.015092,            0.008289,            0.001585,            0.001585,            0.001585
                  87,            0.026696,            0.014757,           0.0024638,             0.76642,             0.74293,             0.73274,             0.41567,            0.036727,            0.014957,           0.0085758,            0.001486,            0.001486,            0.001486
                  88,            0.026133,            0.014247,           0.0020172,             0.79734,             0.71519,             0.74849,              0.4049,            0.036748,            0.015182,           0.0086273,            0.001387,            0.001387,            0.001387
